city_1,lat_1,lng_1,country_1,city_2,lat_2,lng_2,country_2,calc_distance_km,dist_km,duration_sec,estd_emissions_gm,estd_emissions_osrm_gm
Rzeszow,50.0333,22.0,Poland,Stuttgart,48.7775,9.18,Germany,939.6473881022436,1191.2136,42007.4,180412.29851563077,228713.0112
Rijeka,45.3272,14.4411,Croatia,Stuttgart,48.7775,9.18,Germany,553.7621062695159,749.4129,29247.1,106322.32440374706,143887.2768
Saarbrucken,49.2333,7.0,Germany,Stuttgart,48.7775,9.18,Germany,167.35107030601213,261.6082,9870.8,32131.405498754328,50228.7744
Perugia,43.1122,12.3889,Italy,Stuttgart,48.7775,9.18,Germany,676.9129370621049,956.4269,36933.6,129967.28391592414,183633.96480000002
Arad,46.175,21.3125,Romania,Stuttgart,48.7775,9.18,Germany,957.9704452353648,1129.0169,41403.3,183930.32548519003,216771.24480000001
Dijon,47.3167,5.0167,France,Stuttgart,48.7775,9.18,Germany,350.26557793328845,471.6221,17812.9,67250.99096319138,90551.4432
Salzburg,47.8,13.045,Austria,Stuttgart,48.7775,9.18,Germany,306.6751089411589,379.518,13965.7,58881.62091670251,72867.45599999999
Miskolc,48.0833,20.6667,Hungary,Stuttgart,48.7775,9.18,Germany,852.7229731526692,1064.2078,40273.6,163722.8108453125,204327.89759999997
Aalborg,57.05,9.9167,Denmark,Stuttgart,48.7775,9.18,Germany,921.9164122544968,1104.3798000000002,40381.7,177007.9511528634,212040.92160000003
Bern,46.9481,7.4475,Switzerland,Stuttgart,48.7775,9.18,Germany,241.1867721536242,293.5419,13400.4,46307.86025349585,56360.0448
Luxembourg,49.6117,6.1319,Luxembourg,Stuttgart,48.7775,9.18,Germany,240.7346798744986,354.4186,13309.7,46221.05853590373,68048.37120000001
Innsbruck,47.2683,11.3933,Austria,Stuttgart,48.7775,9.18,Germany,235.38693804844743,326.1028,13079.1,45194.29210530191,62611.7376
Orleans,47.9025,1.909,France,Stuttgart,48.7775,9.18,Germany,547.5135261276664,721.7677,28216.6,105122.59701651195,138579.3984
Uzhhorod,48.6239,22.295,Ukraine,Stuttgart,48.7775,9.18,Germany,964.3429895652264,1202.5613,46516.3,185153.85399652348,230891.7696
Rouen,49.4428,1.0886,France,Stuttgart,48.7775,9.18,Germany,595.0758493498748,770.4348,29110.7,114254.56307517597,147923.4816
Zilina,49.2228,18.74,Slovakia,Stuttgart,48.7775,9.18,Germany,700.8007238599284,904.2319,32972.1,134553.73898110626,173612.5248
Klagenfurt,46.6167,14.3,Austria,Stuttgart,48.7775,9.18,Germany,453.07882143046953,581.18,21492.7,86991.13371465015,111586.56
Ancona,43.6169,13.5167,Italy,Stuttgart,48.7775,9.18,Germany,663.8881450589754,934.9594,35922.2,127466.52385132328,179512.2048
Hamburg,53.55,10.0,Germany,Munich,48.1375,11.575,Germany,612.2061443347628,791.5722,27731.2,117543.57971227446,151981.86239999998
Vienna,48.2083,16.3725,Austria,Munich,48.1375,11.575,Germany,356.8460739375299,404.1757,15807.6,68514.44619600574,77601.7344
Warsaw,52.23,21.0111,Poland,Munich,48.1375,11.575,Germany,812.2768712396227,1074.2498,38857.8,155957.15927800754,206255.9616
Brussels,50.8467,4.3525,Belgium,Munich,48.1375,11.575,Germany,603.4220563323294,769.1442,28894.0,115857.03481580724,147675.6864
Amsterdam,52.3728,4.8936,Netherlands,Munich,48.1375,11.575,Germany,669.5366648855698,827.0581,31088.4,128551.03965802942,158795.15519999998
Belgrade,44.82,20.46,Serbia,Munich,48.1375,11.575,Germany,774.9038127124325,942.9018,35667.7,148781.53204078705,181037.1456
Copenhagen,55.6761,12.5683,Denmark,Munich,48.1375,11.575,Germany,841.5412086102302,1261.5779,45374.2,161575.9120531642,242222.95679999999
Milan,45.4669,9.19,Italy,Munich,48.1375,11.575,Germany,348.2194019882903,491.8954,20916.7,66858.12518175173,94443.9168
Prague,50.0875,14.4214,Czechia,Munich,48.1375,11.575,Germany,300.3120336233358,381.8961,14425.1,57659.91045568048,73324.0512
Naples,40.8333,14.25,Italy,Munich,48.1375,11.575,Germany,838.9415046011495,1096.4869,41878.5,161076.7688834207,210525.48480000003
Zagreb,45.8167,15.9833,Croatia,Munich,48.1375,11.575,Germany,423.0546034528498,547.8395,21883.7,81226.48386294716,105185.18400000001
Krakow,50.0614,19.9372,Poland,Munich,48.1375,11.575,Germany,646.6285030170853,867.2648,33135.9,124152.67257928039,166514.8416
Lviv,49.8425,24.0322,Ukraine,Munich,48.1375,11.575,Germany,930.040198690889,1194.994,45613.8,178567.7181486507,229438.848
Lodz,51.7769,19.4547,Poland,Munich,48.1375,11.575,Germany,694.7882548026629,942.729,34667.4,133399.34492211128,181003.968
Wroclaw,51.11,17.0325,Poland,Munich,48.1375,11.575,Germany,514.3390267330303,722.1561999999999,26236.1,98753.09313274182,138653.99039999998
Dusseldorf,51.2333,6.7833,Germany,Munich,48.1375,11.575,Germany,487.7832675060585,613.3789,22718.2,93654.38736116323,117768.7488
Bremen,53.0833,8.8,Germany,Munich,48.1375,11.575,Germany,584.0711967693296,768.0253,26694.3,112141.66977971129,147460.8576
Dresden,51.05,13.74,Germany,Munich,48.1375,11.575,Germany,359.7263925551419,463.6376,16655.4,69067.46737058724,89018.4192
Poznan,52.4083,16.9336,Poland,Munich,48.1375,11.575,Germany,609.2519374603883,823.4164000000001,29428.1,116976.37199239455,158095.9488
Hannover,52.3667,9.7167,Germany,Munich,48.1375,11.575,Germany,488.6985251323866,636.3418,22812.7,93830.11682541823,122177.6256
Lyon,45.76,4.84,France,Munich,48.1375,11.575,Germany,576.556291703737,736.5886999999999,29664.0,110698.8080071175,141425.0304
Toulouse,43.6045,1.444,France,Munich,48.1375,11.575,Germany,932.9577256786926,1270.5212,48673.6,179127.88333030898,243940.07039999997
Gdansk,54.3475,18.6453,Poland,Munich,48.1375,11.575,Germany,848.2569675162891,1123.3823,40130.7,162865.33776312752,215689.40159999998
Bratislava,48.1439,17.1097,Slovakia,Munich,48.1375,11.575,Germany,411.8163683337369,490.0521,18756.3,79068.74272007748,94090.0032
Kaliningrad,54.7003,20.4531,Russia,Munich,48.1375,11.575,Germany,954.8234521075656,1277.5025,47419.4,183326.1028046526,245280.48
Zurich,47.3744,8.5411,Switzerland,Munich,48.1375,11.575,Germany,242.75903024042904,313.9166,12652.9,46609.733806162374,60271.9872
Sarajevo,43.8564,18.4131,Bosnia and Herzegovina,Munich,48.1375,11.575,Germany,711.5642826550699,951.4456,39346.1,136620.34226977342,182677.5552
Tirana,41.3289,19.8178,Albania,Munich,48.1375,11.575,Germany,998.2159197183556,1544.4574,63011.4,191657.4565859243,296535.8208
Szczecin,53.4325,14.5481,Poland,Munich,48.1375,11.575,Germany,625.0972761282179,758.6383000000001,26966.3,120018.67701661785,145658.5536
Bologna,44.4939,11.3428,Italy,Munich,48.1375,11.575,Germany,405.4074628517649,537.3609,22192.5,77838.23286753886,103173.2928
Brno,49.1925,16.6083,Czechia,Munich,48.1375,11.575,Germany,388.78969554424833,539.6388000000001,20914.5,74647.62154449568,103610.6496
Novi Sad,45.2542,19.8425,Serbia,Munich,48.1375,11.575,Germany,708.4249951991284,940.8992,35201.0,136017.59907823266,180652.6464
Malmo,55.6058,13.0358,Sweden,Munich,48.1375,11.575,Germany,836.9752425438097,1296.4908,46802.2,160699.24656841147,248926.2336
Bydgoszcz,53.1219,18.0003,Poland,Munich,48.1375,11.575,Germany,716.4326985334917,950.9038,33936.6,137555.0781184304,182573.5296
Brest,52.1347,23.6569,Belarus,Munich,48.1375,11.575,Germany,969.8194270901896,1279.2051,49456.6,186205.3300013164,245607.37919999997
Debrecen,47.53,21.6392,Hungary,Munich,48.1375,11.575,Germany,755.9289027271323,885.2442,33621.6,145138.34932360938,169966.8864
Cluj-Napoca,46.7667,23.5833,Romania,Munich,48.1375,11.575,Germany,917.319947840261,1115.9628,46827.7,176125.4299853301,214264.8576
Bari,41.1253,16.8667,Italy,Munich,48.1375,11.575,Germany,884.6382260659533,1205.6884,45307.0,169850.53940466302,231492.1728
Timisoara,45.7597,21.23,Romania,Munich,48.1375,11.575,Germany,780.4542033211266,961.2685,36259.1,149847.2070376563,184563.552
Nantes,47.2181,-1.5528,France,Munich,48.1375,11.575,Germany,989.8137184746334,1202.3147,45133.6,190044.23394712963,230844.42239999998
Strasbourg,48.5833,7.7458,France,Munich,48.1375,11.575,Germany,288.02447150885,361.0694,14079.9,55300.698529699206,69325.3248
Ljubljana,46.0514,14.5061,Slovenia,Munich,48.1375,11.575,Germany,321.3673518634986,408.103,16399.7,61702.53155779173,78355.776
Maastricht,50.85,5.6833,Netherlands,Munich,48.1375,11.575,Germany,522.4250996273039,660.9845,24777.1,100305.61912844234,126909.024
Kiel,54.3233,10.1394,Germany,Munich,48.1375,11.575,Germany,695.4127023622603,889.1867,31481.8,133519.23885355398,170723.84639999998
Kosice,48.7167,21.25,Slovakia,Munich,48.1375,11.575,Germany,718.4222913575146,915.6988,35167.9,137937.0799406428,175814.1696
Ivano-Frankivsk,48.9228,24.7106,Ukraine,Munich,48.1375,11.575,Germany,972.8587074572506,1324.3268,52859.9,186788.87183179212,254270.74560000002
Magdeburg,52.1317,11.6392,Germany,Munich,48.1375,11.575,Germany,444.30483517272825,525.6194,18496.8,85306.52835316383,100918.92480000001
Lille,50.6278,3.0583,France,Munich,48.1375,11.575,Germany,677.0587119861857,816.9434,32118.1,129995.27270134765,156853.1328
Rennes,48.1147,-1.6794,France,Munich,48.1375,11.575,Germany,985.482345010822,1176.0727,44244.0,189212.61024207782,225805.9584
Zielona Gora,51.9333,15.5,Poland,Munich,48.1375,11.575,Germany,507.1090840418952,661.9715,26038.1,97364.94413604388,127098.52799999999
Erfurt,50.9833,11.0333,Germany,Munich,48.1375,11.575,Germany,318.9259418336358,413.474,15028.1,61233.78083205808,79387.008
Geneva,46.2017,6.1469,Switzerland,Munich,48.1375,11.575,Germany,464.2555103177693,588.7673000000001,23746.8,89137.0579810117,113043.32160000002
Oradea,47.0722,21.9211,Romania,Munich,48.1375,11.575,Germany,786.3018434683651,960.4867,36386.6,150969.9539459261,184413.44640000002
Rzeszow,50.0333,22.0,Poland,Munich,48.1375,11.575,Germany,789.411940971311,1036.8083,38361.9,151567.0926664917,199067.1936
Rijeka,45.3272,14.4411,Croatia,Munich,48.1375,11.575,Germany,381.5015022592519,515.9823,21452.4,73248.28843377635,99068.6016
Nis,43.3192,21.8961,Serbia,Munich,48.1375,11.575,Germany,964.2537132819888,1177.6259,43951.1,185136.71295014184,226104.1728
Saarbrucken,49.2333,7.0,Germany,Munich,48.1375,11.575,Germany,358.15596197948514,424.1008,17398.7,68765.94470006114,81427.3536
Perugia,43.1122,12.3889,Italy,Munich,48.1375,11.575,Germany,562.1172360986437,773.6053,30887.1,107926.50933093959,148532.2176
Pristina,42.6633,21.1622,Kosovo,Munich,48.1375,11.575,Germany,964.9794283915592,1294.1747,50627.8,185276.05025117937,248481.5424
Arad,46.175,21.3125,Romania,Munich,48.1375,11.575,Germany,769.3764904671282,910.923,33977.4,147720.28616968862,174897.21600000001
Dijon,47.3167,5.0167,France,Munich,48.1375,11.575,Germany,500.2196497083648,676.4903,25095.2,96042.17274400603,129886.13760000002
Salzburg,47.8,13.045,Austria,Munich,48.1375,11.575,Germany,116.00076571099102,146.0874,6171.0,22272.147016510276,28048.7808
Podgorica,42.4413,19.2629,Montenegro,Munich,48.1375,11.575,Germany,873.504220150147,1176.3803,52781.5,167712.81026882824,225865.01760000002
Miskolc,48.0833,20.6667,Hungary,Munich,48.1375,11.575,Germany,676.655228272897,846.1138000000001,32847.7,129917.80382839622,162453.84960000002
Sibiu,45.7928,24.1519,Romania,Munich,48.1375,11.575,Germany,990.748484251288,1210.2798,44950.0,190223.7089762473,232373.7216
Aalborg,57.05,9.9167,Denmark,Munich,48.1375,11.575,Germany,998.0330028511156,1241.1188,43972.4,191622.3365474142,238294.80959999998
Targu-Mures,46.5456,24.5625,Romania,Munich,48.1375,11.575,Germany,996.032868203553,1272.3195,48917.9,191238.31069508218,244285.344
Bern,46.9481,7.4475,Switzerland,Munich,48.1375,11.575,Germany,337.63928230835046,432.7793,17480.6,64826.74220320329,83093.6256
Luxembourg,49.6117,6.1319,Luxembourg,Munich,48.1375,11.575,Germany,431.49756169686594,516.4444,20783.6,82847.53184579826,99157.3248
Innsbruck,47.2683,11.3933,Austria,Munich,48.1375,11.575,Germany,97.59893863881544,143.2812,7032.6,18738.996218652566,27509.990400000002
Baia Mare,47.6667,23.5833,Romania,Munich,48.1375,11.575,Germany,898.4260347874747,1041.9213,42906.3,172497.79867919514,200048.8896
Orleans,47.9025,1.909,France,Munich,48.1375,11.575,Germany,721.0480166813064,926.6358,35498.9,138441.21920281084,177914.0736
Uzhhorod,48.6239,22.295,Ukraine,Munich,48.1375,11.575,Germany,795.2621237345721,984.4673,39090.4,152690.32775703786,189017.7216
Rouen,49.4428,1.0886,France,Munich,48.1375,11.575,Germany,783.401180237793,975.303,36393.0,150413.02660565625,187258.176
Zilina,49.2228,18.74,Slovakia,Munich,48.1375,11.575,Germany,541.0252585262784,686.138,25546.2,103876.84963704547,131738.496
Satu Mare,47.79,22.89,Romania,Munich,48.1375,11.575,Germany,845.0963343285476,982.8198,38888.3,162258.49619108115,188701.40159999998
Klagenfurt,46.6167,14.3,Austria,Munich,48.1375,11.575,Germany,266.3114966436539,347.74940000000004,13698.0,51131.80735558155,66767.8848
Ancona,43.6169,13.5167,Italy,Munich,48.1375,11.575,Germany,524.536560528406,752.1379000000001,29875.7,100711.01962145395,144410.4768
Vienna,48.2083,16.3725,Austria,Hamburg,53.55,10.0,Germany,743.8673581028191,973.5084,36056.0,142822.53275574127,186913.6128
Warsaw,52.23,21.0111,Poland,Hamburg,53.55,10.0,Germany,754.7367826333023,852.4438,29467.6,144909.46226559405,163669.2096
Brussels,50.8467,4.3525,Belgium,Hamburg,53.55,10.0,Germany,489.2289253224347,601.9633,22161.5,93931.95366190746,115576.95360000001
Stockholm,59.3294,18.0686,Sweden,Hamburg,53.55,10.0,Germany,812.3442307755646,1120.1869,44438.0,155970.0923089084,215075.8848
Amsterdam,52.3728,4.8936,Netherlands,Hamburg,53.55,10.0,Germany,367.19000697302,466.1828,18101.5,70500.48133881984,89507.0976
Copenhagen,55.6761,12.5683,Denmark,Hamburg,53.55,10.0,Germany,289.00103566690683,470.6738,18172.9,55488.198848046115,90369.3696
Milan,45.4669,9.19,Italy,Hamburg,53.55,10.0,Germany,900.892452778112,1108.801,41614.6,172971.3509333975,212889.792
Prague,50.0875,14.4214,Czechia,Hamburg,53.55,10.0,Germany,491.09519559404265,638.3458,22759.9,94290.27755405619,122562.39360000001
Riga,56.9489,24.1064,Latvia,Hamburg,53.55,10.0,Germany,971.3639379441788,1386.3551,58186.2,186501.87608528233,266180.1792
Zagreb,45.8167,15.9833,Croatia,Hamburg,53.55,10.0,Germany,961.6027595560917,1268.1428,46461.8,184627.7298347696,243483.41760000002
Krakow,50.0614,19.9372,Poland,Hamburg,53.55,10.0,Germany,786.6917833450985,903.7377,32225.6,151044.82240225893,173517.6384
Lodz,51.7769,19.4547,Poland,Hamburg,53.55,10.0,Germany,668.8367001510846,748.9712,26611.0,128416.64642900825,143802.4704
Wroclaw,51.11,17.0325,Poland,Hamburg,53.55,10.0,Germany,550.6068415639969,651.5446999999999,23676.3,105716.5135802874,125096.58239999998
Dusseldorf,51.2333,6.7833,Germany,Hamburg,53.55,10.0,Germany,338.17452994683686,399.9947,14191.7,64929.509749792676,76798.98240000001
Bremen,53.0833,8.8,Germany,Hamburg,53.55,10.0,Germany,95.35846254266652,125.4155,4841.4,18308.82480819197,24079.775999999998
Dresden,51.05,13.74,Germany,Hamburg,53.55,10.0,Germany,377.3628548530791,499.8425,17745.6,72453.66813179119,95969.76
Poznan,52.4083,16.9336,Poland,Hamburg,53.55,10.0,Germany,482.52529577662233,552.2592,19746.1,92644.85678911148,106033.7664
Hannover,52.3667,9.7167,Germany,Hamburg,53.55,10.0,Germany,133.05291176592203,152.03820000000002,6298.1,25546.15905905703,29191.334400000003
Lyon,45.76,4.84,France,Hamburg,53.55,10.0,Germany,942.521936544546,1177.0396,41711.9,180964.21181655282,225991.6032
Gdansk,54.3475,18.6453,Poland,Hamburg,53.55,10.0,Germany,574.1388637688716,852.2251,30448.7,110234.66184362335,163627.2192
Bratislava,48.1439,17.1097,Slovakia,Hamburg,53.55,10.0,Germany,781.7843945686516,969.8186,34999.2,150102.6037571811,186205.17119999998
Kaliningrad,54.7003,20.4531,Russia,Hamburg,53.55,10.0,Germany,694.6145187873313,1006.3454,37737.4,133365.98760716763,193218.3168
Zurich,47.3744,8.5411,Switzerland,Hamburg,53.55,10.0,Germany,694.6858036592608,894.9730999999999,31973.4,133379.6743025781,171834.83519999997
Szczecin,53.4325,14.5481,Poland,Hamburg,53.55,10.0,Germany,302.10136849615776,409.0525,14611.7,58003.46275126229,78538.08
Brno,49.1925,16.6083,Czechia,Hamburg,53.55,10.0,Germany,667.8784526967028,844.3956,30292.3,128232.66291776692,162123.9552
Kaunas,54.8972,23.8861,Lithuania,Hamburg,53.55,10.0,Germany,916.4536502032728,1253.4748,46037.8,175959.10083902837,240667.1616
Malmo,55.6058,13.0358,Sweden,Hamburg,53.55,10.0,Germany,301.44813857951675,505.5866,19600.9,57878.04260726721,97072.62719999999
Bydgoszcz,53.1219,18.0003,Poland,Hamburg,53.55,10.0,Germany,534.7793813960021,679.7466,24254.6,102677.64122803241,130511.34719999999
Brest,52.1347,23.6569,Belarus,Hamburg,53.55,10.0,Germany,932.093826146496,1057.3991,40066.4,178962.01462012721,203020.62720000002
Strasbourg,48.5833,7.7458,France,Hamburg,53.55,10.0,Germany,574.6142664147878,705.6953000000001,25216.3,110325.93915163926,135493.4976
Ljubljana,46.0514,14.5061,Slovenia,Hamburg,53.55,10.0,Germany,894.443987965671,1200.8139,43175.1,171733.24568940882,230556.26880000002
Maastricht,50.85,5.6833,Netherlands,Hamburg,53.55,10.0,Germany,421.003860343112,507.3211,18503.2,80832.7411858775,97405.6512
Bergen,60.3894,5.33,Norway,Hamburg,53.55,10.0,Germany,812.369526439852,1534.7577,71964.2,155974.9490764516,294673.4784
Kiel,54.3233,10.1394,Germany,Hamburg,53.55,10.0,Germany,86.55672509073628,98.2826,4280.5,16618.891217421366,18870.2592
Kosice,48.7167,21.25,Slovakia,Hamburg,53.55,10.0,Germany,951.810132103166,1155.2758,44062.8,182747.54536380788,221812.95359999998
Stavanger,58.97,5.7314,Norway,Hamburg,53.55,10.0,Germany,658.6066352635679,1487.1581,68744.5,126452.47397060503,285534.3552
Magdeburg,52.1317,11.6392,Germany,Hamburg,53.55,10.0,Germany,192.63253651280328,275.558,10339.7,36985.44701045823,52907.136
Lille,50.6278,3.0583,France,Hamburg,53.55,10.0,Germany,575.8828198501526,677.9027,25616.8,110569.5014112293,130157.31839999999
Zielona Gora,51.9333,15.5,Poland,Hamburg,53.55,10.0,Germany,412.5798730852186,502.8388,18061.2,79215.33563236197,96545.0496
Erfurt,50.9833,11.0333,Germany,Hamburg,53.55,10.0,Germany,294.1770087942438,359.086,15404.1,56481.98568849481,68944.512
Geneva,46.2017,6.1469,Switzerland,Hamburg,53.55,10.0,Germany,862.6473528878726,1062.4756,38700.9,165628.29175447155,203995.3152
Rzeszow,50.0333,22.0,Poland,Hamburg,53.55,10.0,Germany,914.2239799314948,1073.2811000000002,37451.6,175531.004146847,206069.97120000003
Rijeka,45.3272,14.4411,Croatia,Hamburg,53.55,10.0,Germany,969.103086426308,1308.6933,48227.8,186067.79259385113,251269.11359999998
Saarbrucken,49.2333,7.0,Germany,Hamburg,53.55,10.0,Germany,523.5712277636487,669.6684,23797.2,100525.67573062055,128576.3328
Dijon,47.3167,5.0167,France,Hamburg,53.55,10.0,Germany,778.0819434957634,954.7728,35930.0,149391.73315118658,183316.3776
Salzburg,47.8,13.045,Austria,Hamburg,53.55,10.0,Germany,674.7218455810955,938.7984,32946.4,129546.59435157034,180249.2928
Miskolc,48.0833,20.6667,Hungary,Hamburg,53.55,10.0,Germany,965.1818493136656,1252.1586000000002,48991.4,185314.91506822378,240414.45120000004
Aalborg,57.05,9.9167,Denmark,Hamburg,53.55,10.0,Germany,389.687073595904,450.2147,16771.1,74819.91813041357,86441.2224
Bern,46.9481,7.4475,Switzerland,Hamburg,53.55,10.0,Germany,756.4522163697998,906.4876,32434.7,145238.82554300156,174045.61920000002
Luxembourg,49.6117,6.1319,Luxembourg,Hamburg,53.55,10.0,Germany,513.524062844481,613.2022,23292.5,98596.62006614036,117734.82239999999
Innsbruck,47.2683,11.3933,Austria,Hamburg,53.55,10.0,Germany,705.7024403716866,907.7253,32812.3,135494.86855136382,174283.25759999998
Vasteras,59.6161,16.5528,Sweden,Hamburg,53.55,10.0,Germany,785.5481928761392,1104.0077,44318.0,150825.25303221872,211969.47840000002
Orebro,59.2739,15.2075,Sweden,Hamburg,53.55,10.0,Germany,713.3172473470677,1008.5595,40255.2,136956.911490637,193643.424
Orleans,47.9025,1.909,France,Hamburg,53.55,10.0,Germany,848.1168383905436,1029.8616,38047.0,162838.43297098437,197733.42719999998
Linkoping,58.4158,15.6253,Sweden,Hamburg,53.55,10.0,Germany,645.113853284423,924.0715,35956.9,123861.85983060923,177421.728
Jonkoping,57.7828,14.1606,Sweden,Hamburg,53.55,10.0,Germany,538.874541785605,797.643,30904.5,103463.91202283616,153147.456
Rouen,49.4428,1.0886,France,Hamburg,53.55,10.0,Germany,768.3639651016261,936.542,34028.4,147525.88129951223,179816.064
Zilina,49.2228,18.74,Slovakia,Hamburg,53.55,10.0,Germany,774.918550719942,981.9564,35986.4,148784.36173822888,188535.6288
Klagenfurt,46.6167,14.3,Austria,Hamburg,53.55,10.0,Germany,829.949836679679,1140.4604,40473.4,159350.3686424984,218968.3968
Konya,37.8667,32.4833,Turkey,Antalya,36.8874,30.7075,Turkey,191.1766066873761,269.1491,12741.8,36705.908483976214,51676.627199999995
Gaziantep,37.0628,37.3792,Turkey,Antalya,36.8874,30.7075,Turkey,594.2495151160741,760.2214,31746.5,114095.90690228622,145962.5088
Sanliurfa,37.1583,38.7917,Turkey,Antalya,36.8874,30.7075,Turkey,719.7824806642394,901.2862,36606.4,138198.23628753397,173046.9504
Adana,37.0,35.3213,Turkey,Antalya,36.8874,30.7075,Turkey,411.13428092490494,530.3304,23906.9,78937.78193758175,101823.43680000001
Diyarbakir,37.91,40.24,Turkey,Antalya,36.8874,30.7075,Turkey,851.2619500271121,1064.344,43447.4,163442.29440520552,204354.048
Sofia,42.7,23.33,Bulgaria,Antalya,36.8874,30.7075,Turkey,902.5008032400544,1229.4476000000002,51031.8,173280.15422209044,236053.93920000002
Kayseri,38.7225,35.4875,Turkey,Antalya,36.8874,30.7075,Turkey,467.550386720193,571.4393,25870.5,89769.67425027705,109716.3456
Samsun,41.2903,36.3336,Turkey,Antalya,36.8874,30.7075,Turkey,689.5170869406586,855.294,37788.3,132387.28069260647,164216.448
Denizli,37.7667,29.0833,Turkey,Antalya,36.8874,30.7075,Turkey,173.90729377732276,222.3215,10872.6,33390.20040524597,42685.727999999996
Eskisehir,39.7767,30.5206,Turkey,Antalya,36.8874,30.7075,Turkey,321.1362655609448,416.7136,19789.7,61658.162987701406,80009.0112
Thessaloniki,40.6403,22.9347,Greece,Antalya,36.8874,30.7075,Turkey,793.2192600595548,1170.9045,50397.4,152298.09793143452,224813.66400000002
Erzurum,39.9086,41.2769,Turkey,Antalya,36.8874,30.7075,Turkey,981.5509044444284,1198.3088,52541.9,188457.77365333025,230075.28960000002
Skopje,41.9961,21.4317,Macedonia,Antalya,36.8874,30.7075,Turkey,978.5060770572568,1390.4743999999998,60061.2,187873.1667949933,266971.08479999995
Batman,37.887,41.132,Turkey,Antalya,36.8874,30.7075,Turkey,929.318932063384,1156.2809,47329.9,178429.23495616973,222005.9328
Kahramanmaras,37.5833,36.9333,Turkey,Antalya,36.8874,30.7075,Turkey,557.7207238718477,732.1835,30958.6,107082.37898339475,140579.232
Trabzon,41.005,39.7225,Turkey,Antalya,36.8874,30.7075,Turkey,904.6884047465536,1183.8634,51890.5,173700.17371133828,227301.77279999998
Malatya,38.3486,38.3194,Turkey,Antalya,36.8874,30.7075,Turkey,691.0884904426543,926.3885,38980.9,132688.99016498963,177866.592
Elazig,38.6744,39.2228,Turkey,Antalya,36.8874,30.7075,Turkey,775.5850132335352,1025.6114,43201.6,148912.32254083874,196917.38880000002
Plovdiv,42.15,24.75,Bulgaria,Antalya,36.8874,30.7075,Turkey,776.6384785095787,1098.0033,46465.0,149114.5878738391,210816.6336
Sivas,39.75,37.0167,Turkey,Antalya,36.8874,30.7075,Turkey,636.4681359050954,765.2788,34135.8,122201.88209377832,146933.5296
Varna,43.2167,27.9167,Bulgaria,Antalya,36.8874,30.7075,Turkey,741.9045480554674,1136.7453,55017.7,142445.67322664976,218255.0976
Simferopol,44.9484,34.1,Ukraine,Antalya,36.8874,30.7075,Turkey,939.465771096049,2397.8246,117365.4,180377.4280504414,460382.3232
Balikesir,39.6333,27.8833,Turkey,Antalya,36.8874,30.7075,Turkey,392.3780016163457,532.2996999999999,23635.9,75336.57631033838,102201.54239999998
Nicosia,35.1725,33.365,Cyprus,Antalya,36.8874,30.7075,Turkey,305.88086112542186,521.3401,31911.5,58729.12533608099,100097.29920000001
Adiyaman,37.7639,38.2778,Turkey,Antalya,36.8874,30.7075,Turkey,677.7799703377707,867.1815,36573.1,130133.75430485197,166498.848
Constanta,44.1667,28.6333,Romania,Antalya,36.8874,30.7075,Turkey,827.1352709798554,1284.1186,63909.4,158809.97202813224,246550.77120000002
Isparta,37.7647,30.5567,Turkey,Antalya,36.8874,30.7075,Turkey,98.27906594005452,128.1977,6645.4,18869.58066049047,24613.9584
Burgas,42.503,27.4702,Bulgaria,Antalya,36.8874,30.7075,Turkey,682.3840577214236,1007.0798,47097.1,131017.73908251332,193359.3216
Tekirdag,40.9778,27.5153,Turkey,Antalya,36.8874,30.7075,Turkey,531.7042052974787,843.2849,36330.0,102087.2074171159,161910.7008
Mus,38.7333,41.4911,Turkey,Antalya,36.8874,30.7075,Turkey,970.8064626922608,1274.5965,53814.1,186394.84083691408,244722.52800000002
Canakkale,40.1519,26.4056,Turkey,Antalya,36.8874,30.7075,Turkey,521.4708163306144,691.8318,30288.5,100122.39673547796,132831.70560000002
Erzincan,39.7464,39.4914,Turkey,Antalya,36.8874,30.7075,Turkey,830.6731788010818,1009.4795,44378.1,159489.2503298077,193820.064
Nevsehir,38.6264,34.7139,Turkey,Antalya,36.8874,30.7075,Turkey,402.3101939851658,491.3001,22368.0,77243.55724515184,94329.6192
Ioannina,39.6636,20.8522,Greece,Antalya,36.8874,30.7075,Turkey,915.1604556623564,1430.5898,60887.1,175710.80748717242,274673.2416
Diyarbakir,37.91,40.24,Turkey,Baku,40.3667,49.8352,Azerbaijan,872.7120855349713,1129.2962,55350.4,167560.72042271448,216824.8704
Tbilisi,41.7225,44.7925,Georgia,Baku,40.3667,49.8352,Azerbaijan,449.83802132788645,568.928,26337.7,86368.9000949542,109234.176
Erzurum,39.9086,41.2769,Turkey,Baku,40.3667,49.8352,Azerbaijan,730.840755883985,999.5651,51330.8,140321.42512972513,191916.49920000002
Astrakhan,46.35,48.035,Russia,Baku,40.3667,49.8352,Azerbaijan,680.5206743674396,873.8593000000001,42187.6,130659.9694785484,167780.9856
Stavropol,45.05,41.9833,Russia,Baku,40.3667,49.8352,Azerbaijan,826.6459575762256,1000.8607,48023.2,158716.0238546353,192165.25439999998
Batman,37.887,41.132,Turkey,Baku,40.3667,49.8352,Azerbaijan,800.9130974201228,1060.786,52192.2,153775.3147046636,203670.912
